"","PC_1","PC_2","PC_3","PC_4","PC_5","CellType"
"human2_lib1.final_cell_0321",-24.6769288172507,15.0579413021886,-19.9295239773054,-5.90535298492039,-0.72242258655359,"ductal"
"human2_lib1.final_cell_0322",7.44611471863642,-2.36966192700458,-2.59865530799926,-0.90931813938049,0.280784998490764,"alpha"
"human2_lib1.final_cell_0323",-23.6915178091976,16.4241721334705,-17.8706534167685,-5.57459765557458,-2.5517895376356,"ductal"
"human2_lib1.final_cell_0324",7.79600695093042,-2.1810124332101,-1.17767869295603,-0.869155909824814,-1.34963049761878,"beta"
"human2_lib1.final_cell_0325",9.32103874592317,-3.92298789315786,-1.62767640116531,0.210812306943561,-1.13772965145639,"beta"
"human2_lib1.final_cell_0326",9.29771894025573,-2.77915713670188,-1.7373770552615,-0.369866389933896,-1.21604454565542,"beta"
"human2_lib1.final_cell_0327",-21.981617477609,13.3663336238499,-14.992188119184,-5.54520791327153,-1.47329291699026,"ductal"
"human2_lib1.final_cell_0328",-14.2740519306295,10.5614761866319,-9.9869121809011,-3.78207134400189,-2.21659240992782,"ductal"
"human2_lib1.final_cell_0329",6.84836358267283,-1.18261433470033,-0.464414253797141,-0.989145487299979,0.318348912710108,"alpha"
"human2_lib1.final_cell_0330",7.00714579430843,-1.5648365591411,-1.21020573542576,-0.173031357098154,-1.47106426608062,"delta"
"human2_lib1.final_cell_0331",5.9060193654973,-0.776712397906435,-3.00688949828018,-0.605622776865552,-0.115668014215104,"alpha"
"human2_lib1.final_cell_0332",7.50865368847718,-2.16444316037471,-2.33528266157938,-0.996581438642974,-1.15320723964466,"beta"
"human2_lib1.final_cell_0333",8.90770875871534,-2.85640740584504,-1.54614123772909,-1.22318499848068,-1.28405952733503,"beta"
"human2_lib1.final_cell_0334",-24.9970893109723,-22.1526710542125,-7.86206147890986,40.61760047841,-4.7197575878428,"endothelial"
"human2_lib1.final_cell_0335",7.42827328433427,-1.56057393541703,-1.61452831227065,-0.0602846320599857,-0.0259747463979582,"alpha"
"human2_lib1.final_cell_0336",3.97685441441025,0.904668189991891,-4.66256143949018,-1.27318020924211,0.1802377385396,"alpha"
"human2_lib1.final_cell_0337",6.56031852440018,-1.10845262070078,-3.54785816395643,-0.86067598084803,0.861765990839709,"alpha"
"human2_lib1.final_cell_0338",7.86880668113147,-2.53222776112817,-1.7174951571671,-1.08688152366035,-0.338876880270336,"alpha"
"human2_lib1.final_cell_0339",5.66328383799673,-0.621351609016789,-3.04597668829781,-0.812866441282709,0.652851941427848,"alpha"
"human2_lib1.final_cell_0340",4.78436524679367,-0.0775862271613083,-3.46022490786909,-0.236761163003565,-0.0715548812895893,"alpha"
"human2_lib1.final_cell_0341",-9.44910152093349,8.95176955971963,-7.75458455246386,-2.27273251254937,-1.5422428365264,"ductal"
"human2_lib1.final_cell_0342",6.68385260718255,-0.718439988998829,-2.22674271542587,-0.661099680800629,0.19527615462698,"alpha"
"human2_lib1.final_cell_0343",7.78761115528671,-0.923098999106261,-1.66863609965003,-0.0973063333192384,0.0750783921955894,"alpha"
"human2_lib1.final_cell_0344",-22.1263266661755,8.04831907910023,-13.3958147516691,-5.61826965753749,-2.24224008325579,"ductal"
"human2_lib1.final_cell_0345",7.2814619360382,-1.43089891225785,-3.1358725830932,-0.298901008927565,0.340706245416935,"alpha"
"human2_lib1.final_cell_0346",-21.8704270876252,16.4691212137421,-21.0817587265973,-5.58570844301845,-1.5280606525329,"ductal"
"human2_lib1.final_cell_0347",-25.8137190143677,14.9731759127162,-17.8429830579479,-5.40586342893089,-0.893946899294407,"ductal"
"human2_lib1.final_cell_0348",-28.2163108091986,16.8110119382111,-19.3895238492582,-5.93163371364828,-3.53647998664044,"ductal"
"human2_lib1.final_cell_0349",5.64357634306838,-0.714242145408814,-1.63135808562724,-0.475795385707689,0.252088205604476,"alpha"
"human2_lib1.final_cell_0350",-28.925426811256,-34.6123779918026,11.1298929031212,-18.3528687642412,-1.82460336052026,"activated_stellate"
"human2_lib1.final_cell_0351",-22.7759206614867,15.207402988951,-19.2812117318159,-4.77280474331529,-2.22686641570841,"ductal"
"human2_lib1.final_cell_0352",7.13799002595313,-1.67570885131621,-2.07939730087203,-0.758463826021022,-0.339548179356908,"alpha"
"human2_lib1.final_cell_0353",6.39295756900983,-1.80314205967204,-2.91049484947394,-0.508202502558064,-0.0974949233243332,"alpha"
"human2_lib1.final_cell_0354",8.74968403119299,-2.74334932966334,-2.57155493184611,-1.24839894579728,-1.41031442484612,"beta"
"human2_lib1.final_cell_0355",6.71462990787695,-1.39597466414683,-2.04476961419529,-0.0183514204617417,0.00196771058170193,"delta"
"human2_lib1.final_cell_0356",6.19682803383931,-1.02525699110317,-3.09937744303616,-0.710969442346606,0.534933412820892,"alpha"
"human2_lib1.final_cell_0357",7.37269544083947,-1.8495611601743,-1.7015537114333,-0.894542825298724,-0.234158201318557,"alpha"
"human2_lib1.final_cell_0358",-19.2694710293318,11.9450322153493,-13.2690723839033,-5.12168282985675,-1.71760370120695,"ductal"
"human2_lib1.final_cell_0359",7.33339197601924,-1.47425407132681,-1.35982037844557,-0.60459702458002,0.251336214330563,"alpha"
"human2_lib1.final_cell_0360",7.68807255385622,-1.72581580265444,-2.30106785754013,-0.552484585356126,-0.0286527052938263,"alpha"
"human2_lib1.final_cell_0361",7.06757235409485,-1.18543839911422,-1.80389334553946,-0.411690543330193,-0.276681481007927,"gamma"
"human2_lib1.final_cell_0362",-11.9653179382916,10.6675829670653,-7.15489376944394,-1.56788910035125,-0.0353864371671811,"ductal"
"human2_lib1.final_cell_0363",7.93162764591885,-2.15998235537696,-2.4320450056947,-1.57793596732455,0.513030303688491,"alpha"
"human2_lib1.final_cell_0364",5.84458651556738,-0.809252073053077,-0.579475597018571,-0.453534454908878,-0.0435593140189177,"delta"
"human2_lib1.final_cell_0365",-25.7057278388499,-20.6468698713174,-9.93739665534655,41.3281970375077,-5.63714124687001,"endothelial"
"human2_lib1.final_cell_0366",8.52089159451307,-2.86145524605817,-3.33732629312739,-2.0597459824842,-1.96356660854247,"beta"
"human2_lib1.final_cell_0367",7.6352767912942,-1.90083516655542,-1.88287291076586,-0.0739636795011333,-0.0396466305060632,"alpha"
"human2_lib1.final_cell_0368",9.02592850003431,-3.07020747676929,-1.45183281910671,-1.39482240847095,-1.25584032070841,"beta"
"human2_lib1.final_cell_0369",6.7611786272313,-1.92760681888563,-3.49371604805697,0.43431157452226,-0.321816079742279,"alpha"
"human2_lib1.final_cell_0370",6.52006992953883,-1.42100542588802,-2.67395782027841,-0.156571928673814,0.723124660331153,"alpha"
"human2_lib1.final_cell_0371",6.07416127980171,-1.94982508865061,-2.4007284176908,-1.06054644249226,-0.100723960926519,"alpha"
"human2_lib1.final_cell_0372",6.58510442113096,-1.78253493476333,-2.50808769460661,-0.992097711231696,0.215135387698512,"gamma"
"human2_lib1.final_cell_0373",-16.302197571767,11.3245531959195,-11.8435005558731,-2.81831106070402,-1.79191220211885,"ductal"
"human2_lib1.final_cell_0374",2.48048152328621,2.05067995799794,-1.84227533134114,-0.461114331289471,-0.190457301478713,"beta"
"human2_lib1.final_cell_0375",6.83530619322992,-2.57769426219667,-1.90056816784467,0.0878213883063721,-0.406763775208389,"alpha"
"human2_lib1.final_cell_0376",6.21620830723936,-0.803532810431801,-1.59717072386659,-0.199371984398295,-0.266322246703637,"gamma"
"human2_lib1.final_cell_0377",7.59711329127454,-1.91420752282495,-1.6371803835384,-0.672119186544606,0.0670646379380138,"alpha"
"human2_lib1.final_cell_0378",-30.4539564932626,-34.0673271189443,9.14812817339362,-14.0976698633526,-2.8563909483416,"quiescent_stellate"
"human2_lib1.final_cell_0379",0.860839227041276,0.308194525661549,-6.27798022546519,-2.57345043825818,-1.70582345775094,"beta"
"human2_lib1.final_cell_0380",-19.1315695272948,12.8889144834428,-8.1552103083083,-1.22384677817086,0.00959575478692617,"acinar"
"human2_lib1.final_cell_0381",-8.22459267626016,9.73796346253194,-2.34143067330259,-2.61441912367679,-0.930127660341139,"acinar"
"human2_lib1.final_cell_0382",9.03253561260643,-2.30688567693104,-2.47197963782672,-1.49608429067966,-1.18446440130889,"beta"
"human2_lib1.final_cell_0383",6.52555469104905,-1.6192283627285,-2.05932947616716,-0.0621695985732099,-0.0195485341359683,"alpha"
"human2_lib1.final_cell_0384",7.87561233400772,-1.4366108285912,-2.92329918574189,0.111142414950661,0.39546326106081,"alpha"
"human2_lib1.final_cell_0385",6.97999535287286,-0.943876729133114,-2.5559040538104,-0.742392146535672,0.0849025487311549,"alpha"
"human2_lib1.final_cell_0386",6.72768570372546,-1.43548205173672,-2.46126714992275,-1.01289782584585,0.0940069940486576,"alpha"
"human2_lib1.final_cell_0387",8.07771103171939,-2.15444560284106,-0.780973881037567,-0.313590435363796,-0.119960444204711,"alpha"
"human2_lib1.final_cell_0388",9.15926295662913,-2.45173137829271,-1.64957837240348,-0.519959196875202,-1.24304604009075,"beta"
"human2_lib1.final_cell_0389",7.65391607498587,-1.63696459009553,-2.0947751726622,-0.507941731614966,0.122144590660152,"alpha"
"human2_lib1.final_cell_0390",7.87513732437797,-2.8488089797546,-2.46692352520456,-1.33617972512348,-1.39656060499713,"beta"
"human2_lib1.final_cell_0391",-17.0917604081257,13.1660386466564,-12.9617744942726,-5.83641764220381,0.0774500208960324,"alpha"
"human2_lib1.final_cell_0392",6.40721840560638,-1.43774727212697,-1.82527768395265,-0.878360190300539,-0.938710084036252,"gamma"
"human2_lib1.final_cell_0393",8.89324252316844,-2.94789212520315,-1.51783803910547,-0.6415232174088,-1.21652826615251,"beta"
"human2_lib1.final_cell_0394",-25.3052015954001,-24.8110194450721,6.76194908782242,-14.3000507410751,-0.128140013000752,"activated_stellate"
"human2_lib1.final_cell_0395",-16.6008126870973,11.6655326436762,-12.9629761098739,-3.5339847541113,-1.2566339445703,"ductal"
"human2_lib1.final_cell_0396",-22.9890766582893,15.8865511499564,-20.3720822379335,-5.61131803676773,-0.923122786057083,"ductal"
"human2_lib1.final_cell_0397",7.34453401360693,-1.4749074998787,-2.12271801173559,-0.662152423891012,-0.268124906901893,"alpha"
"human2_lib1.final_cell_0398",6.73638806323646,-0.775716935529105,-1.26269552240605,0.265694030142111,-0.615542236464671,"gamma"
"human2_lib1.final_cell_0399",5.04720274711245,-0.0928543492266047,-1.89093969016875,-0.737436585417229,-0.134630436283153,"epsilon"
"human2_lib1.final_cell_0400",7.84793204618636,-1.78810216399067,-1.88849205746113,-0.835753236230191,0.0855177054208017,"alpha"
"human2_lib1.final_cell_0401",7.16302126895677,-1.27483943345607,-1.8221867811321,-0.624486796589264,0.257701483949957,"delta"
"human2_lib1.final_cell_0402",7.34034514965712,-2.20600232345806,-1.66825378216843,-0.770417494606373,-0.0151519407983488,"alpha"
"human2_lib1.final_cell_0403",-13.5380771417667,15.9823735571426,6.20324498183931,-0.178614117758442,0.215404464208405,"acinar"
"human2_lib1.final_cell_0404",8.48315873062641,-2.33649139704598,-1.9277193511139,-0.254202764063129,0.0643387864009695,"alpha"
"human2_lib1.final_cell_0405",6.71908611049339,-2.31504344581811,-2.41782224727774,-1.40819905993638,-0.737215545716185,"delta"
"human2_lib1.final_cell_0406",-31.9999525954599,-34.2440656155218,9.88630250872779,-18.5054948991045,-2.53332459432296,"activated_stellate"
"human2_lib1.final_cell_0407",7.14795887861299,-0.923743412483432,-1.30573287697334,-0.385687163925624,0.233457186467361,"gamma"
"human2_lib1.final_cell_0408",7.43109954539426,-1.80049697034514,-1.85531772680631,-0.899330550316447,0.314472296144258,"alpha"
"human2_lib1.final_cell_0409",5.94943045589521,-0.486916412784892,-1.49782109667628,-0.405301259921809,-0.0759384309853581,"alpha"
"human2_lib1.final_cell_0410",-17.7020413183504,-12.0195279103449,1.31681375027627,-2.36759490562953,4.62649009613445,"schwann"
"human2_lib1.final_cell_0411",-14.5598547594335,13.7222375935423,-2.13991713885867,-1.37338877293744,1.60259994452463,"acinar"
"human2_lib1.final_cell_0412",6.85003702623414,-1.84744779312127,-2.29864043165376,0.242929542817917,0.593007669552745,"alpha"
"human2_lib1.final_cell_0413",6.0631543672937,-0.888518894191669,-1.41382204986838,-0.904916131038783,0.824791100507156,"alpha"
"human2_lib1.final_cell_0414",7.01391556624527,-1.8578467200503,-1.34666553554295,-0.250937577826799,0.866055988679915,"gamma"
"human2_lib1.final_cell_0415",5.05152189351634,0.234940424029562,-0.705031845550597,-0.0126932618161422,0.743565419030176,"alpha"
"human2_lib1.final_cell_0416",7.56941350629998,-1.289725938948,-2.64223410150811,-0.93045229594269,0.86423768178983,"alpha"
"human2_lib1.final_cell_0417",6.48620496828853,-1.19761009592444,-2.86072812255857,-0.948821723560388,1.11804466699021,"alpha"
"human2_lib1.final_cell_0418",6.60580351720105,-1.23327449642496,-2.13434194876519,-0.850923094508113,-0.641902084233734,"alpha"
"human2_lib1.final_cell_0419",7.22911468145855,-2.04537277010454,-1.89393844630916,-0.981864285100737,-0.0606005869594876,"alpha"
"human2_lib1.final_cell_0420",6.70516714690269,-1.36867399007854,-1.83657740891274,-0.172272157519685,-0.0740940855850095,"alpha"
"human2_lib1.final_cell_0421",8.52061221306815,-3.48819249344458,-2.20468077310906,-0.611986567495295,-1.80977152578579,"beta"
"human2_lib1.final_cell_0422",-13.2470755575912,-8.14739365128942,-5.16343615651039,5.48870406676633,67.3090654913071,"macrophage"
"human2_lib1.final_cell_0423",-22.6803116610017,16.8358045161631,-17.9289994300909,-5.19799240524241,-1.79473880951473,"ductal"
"human2_lib1.final_cell_0424",8.21592174715014,-1.54303730592263,-1.64350563206529,-0.312009130542842,-0.137078640025834,"alpha"
"human2_lib1.final_cell_0425",7.82698082520201,-1.41466727750622,-2.1304330220016,-0.339131420855439,0.0128629380010881,"alpha"
"human2_lib1.final_cell_0426",-19.6986053679267,15.7206926119511,-17.8628633052325,-5.57695303690363,0.619983820968615,"ductal"
"human2_lib1.final_cell_0427",6.96998174776095,-1.00144909264111,-3.27574892340059,-0.80112282603603,0.593108699785392,"alpha"
"human2_lib1.final_cell_0428",7.06416413558301,-1.41173018481073,-2.3395218316522,-0.847748979057902,-0.0667728758826712,"alpha"
"human2_lib1.final_cell_0429",8.19367422534965,-1.28838283695613,-0.804831916844015,-0.132782974187815,-0.00829407761356776,"alpha"
"human2_lib1.final_cell_0430",7.49638035081133,-2.37983505638114,-3.22622734370607,-1.25634955356814,-0.625287156733587,"beta"
"human2_lib1.final_cell_0431",-19.9002883329951,13.6643035035445,-15.1805469711131,-4.94341138680878,-2.28468216184112,"ductal"
"human2_lib1.final_cell_0432",6.54853205623291,-1.27988074886131,-1.33627620433575,0.0248167562555164,-0.0946840765209582,"gamma"
"human2_lib1.final_cell_0433",6.49996382024712,-1.76984147301394,0.146807507062155,-0.304202965792458,-0.273534189521351,"delta"
"human2_lib1.final_cell_0434",-20.2584984779612,15.3017119855295,-16.1124536454971,-5.11633252689143,-3.08874605683441,"ductal"
"human2_lib1.final_cell_0435",6.1331301398139,-1.48714280499492,-1.58727587604764,-0.325034993689177,-0.965429964081547,"delta"
"human2_lib1.final_cell_0436",9.06438714006923,-3.16491670086089,-1.32494983368028,-1.09545033813455,-1.21757139687218,"beta"
"human2_lib1.final_cell_0437",7.51244591120438,-1.20346969479851,-2.82451850613684,-0.252654479146253,0.635794904590055,"alpha"
"human2_lib1.final_cell_0438",-22.708717103807,15.3606256897436,-20.2861383837613,-5.55607499951468,-2.08159377536812,"ductal"
"human2_lib1.final_cell_0439",6.61514527733232,-2.33297770364931,-2.53399211777561,-0.145111181746512,-0.623216122537415,"gamma"
"human2_lib1.final_cell_0440",7.48085534821127,-1.25415800436369,-1.31511433628099,-0.315341844355596,-0.0202768683252873,"alpha"
"human2_lib1.final_cell_0441",6.96240476711044,-1.92340743139129,-2.73279014591006,-0.0612455259360551,-0.0545439785956191,"alpha"
"human2_lib1.final_cell_0442",8.14323910265236,-1.43769034522585,-1.95541642299256,-0.855876997021271,0.646510754068566,"alpha"
"human2_lib1.final_cell_0443",5.01870013284185,-2.2063563233665,-3.07339266119651,-0.197354903593685,0.159448262638461,"gamma"
"human2_lib1.final_cell_0444",-31.4415691138506,-36.9753981840893,10.3957828445746,-18.8053286378726,-3.56294685629817,"activated_stellate"
"human2_lib1.final_cell_0445",6.62134819541363,-1.33224602624397,-1.52876101139253,-0.312980987666025,-0.160820248015646,"alpha"
"human2_lib1.final_cell_0446",-5.30799796793129,6.74866195421542,-3.10209382292137,-2.01693927477049,-0.761935489890885,"ductal"
"human2_lib1.final_cell_0447",7.69604258715398,-0.796288465989884,-2.19789482807376,0.0467241174449065,-0.0531736568422427,"alpha"
"human2_lib1.final_cell_0448",6.1969150192235,-1.20778706136655,-2.12871190420023,0.0764323338026452,0.547761767560356,"alpha"
"human2_lib1.final_cell_0449",8.64477588541676,-2.46870221932192,-1.85540743683099,-0.310996477641925,-1.1857163133132,"beta"
"human2_lib1.final_cell_0450",-9.64031288106816,8.63275570246839,-6.83445021668601,-1.78119957674307,0.133475953270714,"ductal"
"human2_lib1.final_cell_0451",7.06431951889004,-1.86063252357031,-2.22584125982653,-1.20819357494333,0.24961289960551,"alpha"
"human2_lib1.final_cell_0452",5.10382912648281,-0.703317749885562,-1.22303130890294,-0.321347085009661,0.274219499861489,"gamma"
"human2_lib1.final_cell_0453",6.75867972981816,-0.918833694342494,-2.03180010160824,-0.613704202417282,-0.725848754796587,"delta"
"human2_lib1.final_cell_0454",8.09834991723198,-2.03927619449285,-2.02670330535378,-1.0658824695922,0.727696544218785,"alpha"
"human2_lib1.final_cell_0455",6.91838221347282,-1.38321413574121,-2.38184058731854,-0.327775726199509,-0.10101161217524,"alpha"
"human2_lib1.final_cell_0456",-18.3353840452901,11.5618582027133,-13.7133515334399,-4.82536962578159,-0.183217921274479,"ductal"
"human2_lib1.final_cell_0457",-26.0312228078085,-36.0898282939811,12.2927382817711,-19.0489759938659,-5.55675058797246,"activated_stellate"
"human2_lib1.final_cell_0458",6.80165613213525,-1.85780639457242,-2.2811527655645,-1.37999502010938,-0.136073645214671,"alpha"
"human2_lib1.final_cell_0459",8.61693711863874,-2.02139651112528,-1.99230033852222,-0.749718172085237,-0.0750347119388271,"alpha"
"human2_lib1.final_cell_0460",7.92384421004196,-2.15716129866416,-2.28373985886781,-0.592795552515184,0.132365305211512,"alpha"
"human2_lib1.final_cell_0461",7.58123084441018,-2.07846882597604,-2.37710595618258,-1.10635047091829,0.0390414431215995,"gamma"
"human2_lib1.final_cell_0462",9.00158992926148,-2.10625554238525,-1.61439709773748,-0.955510844609913,0.0592258456910135,"alpha"
"human2_lib1.final_cell_0463",9.48840270200689,-2.39339297293318,-0.97136557253121,-0.803887224556318,-1.14052388146122,"beta"
"human2_lib1.final_cell_0464",7.50683922501933,-1.29372761760346,-1.5321743864376,-0.335806900346378,0.534421993572512,"alpha"
"human2_lib1.final_cell_0465",8.17294293271179,-2.27781475496574,-2.40186214884772,-0.973370906359269,0.428456880569606,"alpha"
"human2_lib1.final_cell_0466",7.56918080728901,-1.64276213869585,-0.228921299767279,-0.407564449509285,-0.231045893219786,"beta"
"human2_lib1.final_cell_0467",-9.74223611529701,9.13074664916637,-7.70312412578178,-2.41344824960884,-0.848893284742732,"ductal"
"human2_lib1.final_cell_0468",-10.9120909069429,-4.63460633389823,1.1856876239885,-0.581538228810162,1.21523587481607,"schwann"
"human2_lib1.final_cell_0469",8.2942596788423,-1.90688889717771,-1.38367264309696,-0.622275229394862,-0.0155815580990716,"delta"
"human2_lib1.final_cell_0470",5.98615281178327,-1.34267383525453,-1.62531209020588,0.290077331751468,-0.0318397531689206,"gamma"
"human2_lib1.final_cell_0471",-28.4162392925084,-29.6858023593712,7.92154211956527,-16.6277002518651,-2.45925654735092,"activated_stellate"
"human2_lib1.final_cell_0472",7.99629345807457,-2.53128895478959,-1.68161185705638,-0.208855713016389,0.169780275332152,"alpha"
"human2_lib1.final_cell_0473",-15.5425994574382,12.0373736141091,-1.20967072616836,-0.744391581162588,-1.4986455607791,"acinar"
"human2_lib1.final_cell_0474",8.6613133795291,-2.77629023902024,-1.92868007592182,-1.29535772334246,-2.05754680031921,"beta"
"human2_lib1.final_cell_0475",7.56398430874126,-2.09705679619173,-0.299600695870648,-0.141379452887415,-1.04488085635941,"beta"
"human2_lib1.final_cell_0476",7.86186657806899,-2.19279785480505,-2.49885285392053,-0.255463650236975,0.838108972972786,"alpha"
"human2_lib1.final_cell_0477",6.66185664454804,-2.19796540889806,-1.97089797423199,-0.819427546231563,-0.912240481376262,"gamma"
"human2_lib1.final_cell_0478",5.49457420387464,-1.34784936890154,-0.942392396687457,0.0689515057822602,-0.66771475581978,"gamma"
"human2_lib1.final_cell_0479",-17.6252441740938,12.9486540301597,-14.1559423729135,-4.18996542912054,-0.636541448381411,"ductal"
"human2_lib1.final_cell_0480",6.33568996911866,-1.80048380767433,-2.84411083970411,-0.990752944354702,-0.414913538279914,"alpha"
"human2_lib1.final_cell_0481",-29.5815136577032,-30.320346149039,8.02983808161589,-19.5331429143387,-2.92898445136771,"activated_stellate"
"human2_lib1.final_cell_0482",-24.421760788412,-20.5671011950745,-9.71582565064708,44.4763407511834,-7.63841759570211,"endothelial"
"human2_lib1.final_cell_0483",9.14074577470379,-3.55078967529362,-2.11033062613873,-1.41384636883228,-0.826491275371407,"beta"
"human2_lib1.final_cell_0484",8.80189450613729,-4.01325117442253,-2.22265629449336,-0.988137860555954,-1.17358219593806,"beta"
"human2_lib1.final_cell_0485",-25.3689179183318,-22.3714063449174,-8.70222881567059,42.5405375867817,-5.89592052979401,"endothelial"
"human2_lib1.final_cell_0486",7.00905117759663,-1.49698451719466,-1.72043007615796,-0.478563695975694,0.417029150736603,"alpha"
"human2_lib1.final_cell_0487",8.19464305335963,-2.63543682886035,-2.60522681432522,-1.70449086099356,-1.02817652947754,"beta"
"human2_lib1.final_cell_0488",7.98898813145035,-2.77451508583461,-2.20093416354247,-0.70452296937831,-1.19984890398333,"beta"
"human2_lib1.final_cell_0489",6.63134017845315,-0.651892557517499,-1.49836747543564,-0.887624335422951,0.266261065076286,"alpha"
"human2_lib1.final_cell_0490",-4.39055916829335,4.19121822201764,-4.24871552869707,-1.51837517872294,3.30558623334549,"ductal"
"human2_lib1.final_cell_0491",8.37570475106901,-1.2996417429071,-2.10466074350564,-0.545467112290874,-0.151970117939696,"alpha"
"human2_lib1.final_cell_0492",7.38378645776726,-1.20982359981265,-2.47651154964937,-0.128375091217368,-0.206983974813539,"alpha"
"human2_lib1.final_cell_0493",5.38975703505129,-1.45246162061863,-2.62830649789015,-1.38505897652157,-0.364136283451971,"alpha"
"human2_lib1.final_cell_0494",4.67448457210246,-0.95728723163698,-3.25781867285682,0.838256094010211,-0.929011290934526,"gamma"
"human2_lib1.final_cell_0495",-26.9383379007058,-25.764464248884,6.37218906601272,-15.2465902852981,-4.7318573313138,"activated_stellate"
"human2_lib1.final_cell_0496",7.95293137646213,-2.89935126240418,-2.40535578872499,0.131708586353715,-0.064043723024067,"alpha"
"human2_lib1.final_cell_0497",5.70189050133655,-1.171483512452,-0.136743343405212,-0.528442020628952,-0.778159832336236,"beta"
"human2_lib1.final_cell_0498",5.1162667314065,0.406714646763093,-0.0923719803058533,-0.274998167818288,0.174213790325077,"beta"
"human2_lib1.final_cell_0499",7.27304995004116,-2.29634634010472,-2.32579288286728,-0.402284255179234,-0.0568247494677436,"alpha"
"human2_lib1.final_cell_0500",-27.7554638719843,-28.0257493415725,7.04700487995968,-10.9265081447217,-2.01339633031524,"quiescent_stellate"
"human2_lib1.final_cell_0501",6.20655669186155,-1.15072500668203,-0.99306765035975,-0.887597645945672,-0.222688489350033,"gamma"
"human2_lib1.final_cell_0502",8.03013736793413,-1.84028285769333,-2.23694347540045,-1.11995617080511,-0.198467252959951,"alpha"
"human2_lib1.final_cell_0503",7.77256815215292,-2.35147774873955,-1.13749985737351,-1.43059241165751,0.502749001649664,"alpha"
"human2_lib1.final_cell_0504",7.88028657515548,-2.40580732139119,-1.57656772631535,-0.238259752770927,-0.515841967587696,"alpha"
"human2_lib1.final_cell_0505",7.1727453602465,-2.6710663916974,0.0298440754442074,0.0730715724565546,-0.129555956908529,"alpha"
"human2_lib1.final_cell_0506",7.88632739562013,-1.3046679904571,-0.91889402827119,-0.561855877648357,0.467635588502658,"alpha"
"human2_lib1.final_cell_0507",-20.7337408539465,-19.1496072649044,4.43547567792199,-7.41051780819847,-1.79100428482112,"quiescent_stellate"
"human2_lib1.final_cell_0508",6.62650632153804,-1.23374552185059,-2.3913701461018,-0.89098839922939,0.836834436984689,"alpha"
"human2_lib1.final_cell_0509",7.2728213003051,-0.657633487498747,-1.22013783700684,0.234052535153341,-0.049276283223545,"alpha"
"human2_lib1.final_cell_0510",8.18746768669559,-1.51286820273692,-2.40733187930041,-0.552878565258508,-0.266405921649892,"alpha"
"human2_lib1.final_cell_0511",-7.64517124272648,8.5481847184773,-8.62453384287842,-2.32282281505684,-1.8685062791475,"ductal"
"human2_lib1.final_cell_0512",8.54271859968369,-1.64504700172736,-2.42232582401723,-1.35897476224671,0.224371166840057,"alpha"
"human2_lib1.final_cell_0513",8.82607660530353,-2.65922175743211,-2.30649660227331,-1.29925369209341,-0.646909984879032,"beta"
"human2_lib1.final_cell_0514",8.04541524159444,-3.187787904929,-1.51978358746061,-0.860500600576487,-1.31259448239889,"beta"
"human2_lib1.final_cell_0515",8.29202231477672,-2.2756135009232,-2.72144332860628,0.0648189292611622,-1.15710063726256,"beta"
"human2_lib1.final_cell_0516",8.19273218749622,-2.65419238013599,-0.824705302052091,-0.219802634757652,-1.40154569136037,"beta"
"human2_lib1.final_cell_0517",-8.80089805548257,5.61832544622372,-6.77340875939265,-0.933824598367078,-0.269575427492292,"ductal"
"human2_lib1.final_cell_0518",4.50481124723877,1.4653609104228,0.988850281406986,1.57708674101393,0.105915706416898,"alpha"
"human2_lib1.final_cell_0519",7.73169746930505,-1.00633196862249,-1.76409122240197,-0.589120528588014,-0.306308446105635,"alpha"
"human2_lib1.final_cell_0520",-11.4903857713197,4.79572826151078,-4.79009913104964,0.831534114482625,-1.64303728557402,"ductal"
"human2_lib1.final_cell_0521",7.55535728635516,-1.56760392899137,-1.46653244534073,-0.948558484362125,-0.170572899784351,"alpha"
"human2_lib1.final_cell_0522",8.50445640042826,-2.37594455261906,-0.981023638292112,-0.820491284351666,-0.928305993657579,"beta"
"human2_lib1.final_cell_0523",-26.5818141730146,-28.8195946104082,8.76444207375472,-15.9091352198578,-3.25102487694891,"activated_stellate"
"human2_lib1.final_cell_0524",-6.07916398263086,5.81805369881155,-4.25668987401955,-1.55123118214385,-0.394520115940194,"ductal"
"human2_lib1.final_cell_0525",-2.57672552749978,-3.78159377736996,-1.15003061809058,4.49279022184732,16.0502865891658,"mast"
"human2_lib1.final_cell_0526",8.48562647038658,-1.91474227965338,-1.75157999176464,-0.864087818687223,0.202295892360989,"alpha"
"human2_lib1.final_cell_0527",7.88496412683983,-1.41698639070985,-1.06964262011593,-0.92341854627822,-1.00402224378939,"beta"
"human2_lib1.final_cell_0528",7.34088614073281,-0.349330914256819,0.430297938019296,0.414224689818409,-0.11924556936566,"gamma"
"human2_lib1.final_cell_0529",6.87102206546186,-1.29777718048514,-1.44950764223815,0.196266090453727,0.340655273237914,"alpha"
"human2_lib1.final_cell_0530",8.07189849438773,-1.81896994012799,-0.55185320745809,-0.35746029911171,-0.621301874633755,"beta"
"human2_lib1.final_cell_0531",7.38190365110521,-1.60222046252988,-0.902409800032944,-0.398433921660773,-0.634456022784496,"gamma"
"human2_lib1.final_cell_0532",8.49516098923995,-2.61971721792953,-0.465587363515998,-0.60058721776111,-0.963668191502659,"beta"
